Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,card_id,device_type,channel,corridor,merchant_category,account_age_days,device_change,corridor_new,n_clicks_session,session_duration_s,txn_gap_s,card_txn_rank,txn_count_1h,fraud_mode,Class
129408,2.593863,0.65509,2.434075,-0.086927,-0.282093,-0.42591,0.850516,0.889961,-1.399995,1.293147,-0.427643,0.578413,-1.258786,-0.333678,0.085071,-1.461488,-0.371193,-0.387098,0.106187,-0.091171,0.024633,-1.336924,-1.186794,-0.634819,-0.711405,-0.1537,1.684373,-0.9733,123.31,43537,web_desktop,web,UK->NG,p2p_transfer,1019,0,0,11,211.7,13972.0,6,1,none,0
122982,0.358959,2.01399,1.073058,0.149358,0.575423,-0.424561,0.027793,1.068683,-1.04841,-0.287845,-2.276764,-1.190849,-0.545763,-0.901073,0.153349,-0.25564,0.486059,0.480754,0.047377,-0.460448,-0.071559,-1.799795,-0.01071,0.026655,-0.174256,0.213041,-1.000162,0.402931,39.93,8788,web_desktop,web,CA->IN,p2p_transfer,915,0,1,12,37.0,29597.0,3,1,none,0
7610,0.197046,2.108175,-0.818726,-1.251993,-0.306624,0.127197,1.971914,1.603523,0.118399,-1.170042,1.731237,0.720164,-0.545139,1.560028,-1.20201,-0.490772,0.691398,0.900825,0.95749,-0.896276,-1.949467,-0.254656,-1.668763,0.110315,-0.759421,-0.17445,0.324822,0.088918,38.88,22153,web_desktop,web,CA->IN,bank_deposit,364,0,0,12,96.4,918.0,2,2,none,0
55487,0.997661,0.543565,-0.378453,-0.05611,1.060914,0.171864,-0.61724,-0.874596,0.505747,-0.067489,-0.025701,-1.038374,-1.354467,0.681168,-0.00644,-2.356153,-1.029461,-1.522331,0.866803,0.478017,0.446865,0.98666,-0.691995,-0.045234,1.077649,-0.480482,0.892816,0.73153,236.49,26560,web_desktop,web,US->GT,p2p_transfer,1059,0,0,11,46.3,3122.0,3,2,none,0
20341,0.639811,0.811308,-0.276026,0.236718,-0.621157,0.838025,-0.34859,0.836309,-0.307505,0.133326,0.698981,0.94081,0.146277,-0.390184,0.531785,0.155171,0.484382,1.880544,1.16814,-1.192408,-0.363729,-0.848938,0.78879,-0.086252,-0.050306,-1.088979,-1.643406,0.137797,83.23,42351,web_desktop,web,US->NG,p2p_transfer,220,0,0,9,98.5,999999.0,1,1,none,0
54816,-0.621149,0.8783,-0.815633,0.415889,-1.167475,-0.481767,-0.177329,1.908847,-0.272819,0.266417,0.058108,2.086889,0.880981,0.675145,0.115256,0.429764,0.868173,0.509005,-0.742086,-1.015921,-0.111545,-0.646828,0.15222,-0.220525,-0.062539,-0.640631,0.175526,-0.236141,19.67,40375,android_app,app,US->IN,airtime_topup,858,0,0,11,66.8,30795.0,4,1,none,0
28820,-0.450109,0.314849,0.456462,-0.837201,-1.301992,-0.267631,0.467696,-1.229904,2.01648,0.135798,0.039034,0.809686,0.039138,0.328679,0.818123,0.76764,0.634185,0.243011,-1.427359,0.931645,-1.851945,0.091916,-3.13103,-0.064976,1.4981,0.467483,-0.980821,-0.623133,12.28,16821,web_desktop,web,US->IN,p2p_transfer,724,0,0,13,21.1,999999.0,1,1,none,0
8612,-0.687484,0.411556,-0.630505,-0.168686,1.659167,1.324024,-0.729457,-1.799805,-0.69204,1.695537,-0.21428,0.183717,-0.707066,-0.01818,-1.125166,-0.224653,0.195465,1.218287,-0.735818,0.554296,-1.06126,-0.370777,-0.863128,-0.885071,-1.140249,-0.349416,-0.236402,0.353434,3.56,37341,web_desktop,web,US->GT,bill_pay,1060,0,0,16,48.3,999999.0,1,1,none,0
53503,-1.080189,-1.647676,1.50784,2.723769,1.033157,2.012052,-0.617086,0.910829,-0.324311,-1.775783,-0.390771,0.476078,0.552215,-0.601443,1.818089,2.027465,0.169007,-0.57444,0.725079,1.999327,-1.551515,1.061764,0.091898,0.60979,-0.106477,0.574438,0.119898,-0.681331,9.43,23263,web_mobile,web,US->NG,bank_deposit,381,0,0,17,68.8,4542.0,4,1,none,0
108563,0.00104,-0.882054,-0.585832,2.328152,2.726153,1.918859,-0.071814,0.983338,-0.148355,0.786499,-2.755013,0.99964,-2.268276,0.698027,-0.118168,0.14114,-1.140817,-0.844331,-1.10742,0.584494,-1.541594,0.6352,1.33668,0.426943,0.232065,-0.82785,2.21975,-0.66075,26.08,36865,web_mobile,web,UK->NG,cash_pickup,1194,0,0,3,91.1,45253.0,4,1,none,0
106598,-0.458684,0.079103,0.3809,-1.120165,-0.725188,-0.16973,1.837783,0.336192,-1.467449,-0.584233,-0.707573,0.917774,-0.097014,0.162695,0.796932,-0.751241,-0.20986,-0.01285,-0.258191,1.081461,2.023947,0.41324,-2.455196,0.341473,-1.048773,0.650052,0.17301,-0.074105,23.56,22640,ios_app,app,US->IN,p2p_transfer,1074,0,0,9,51.5,1416.0,11,2,none,0
100432,0.399773,-0.091137,2.85525,0.756959,-0.845721,-0.559543,-0.33684,-1.445317,-3.230315,-0.093745,0.007249,-1.676523,-0.421879,-0.760271,0.211283,0.648365,0.804636,1.039566,-1.107347,-0.450365,0.122358,0.435801,0.167678,-1.456072,0.281368,1.337966,-0.441362,1.227475,18.54,35206,ios_app,app,US->NG,cash_pickup,29,0,0,10,163.1,999999.0,1,1,none,0
78570,0.16883,0.88423,-0.118719,1.138794,-1.063148,-1.350947,1.323483,0.646426,-0.542589,-0.291882,1.156464,-0.978114,-0.395515,0.262084,0.278201,-0.623828,1.449813,-0.453121,0.258489,-1.806651,0.61589,1.116724,1.043469,-1.003208,0.299063,-0.273724,-2.238589,0.62922,25.93,28475,ios_app,app,UK->NG,p2p_transfer,303,0,0,10,101.3,43736.0,3,1,none,0
101111,1.031254,-0.740156,-1.051738,-1.265413,0.245074,1.068129,1.612107,-1.090525,0.940168,0.868874,1.493942,-1.18372,0.359013,-0.04822,-0.772649,-1.218006,1.045961,0.715312,0.642142,1.524088,0.298012,-0.639475,-0.18476,0.360689,-1.116138,-1.449627,0.922937,-0.746356,83.79,43842,android_app,app,AU->PH,p2p_transfer,1316,0,0,8,60.7,50814.0,2,1,none,0
92346,1.657315,-0.856066,-0.622252,-0.531246,1.437742,-1.881355,0.477822,-1.104841,-0.836299,-0.85173,-0.316001,-1.173077,1.268108,-0.895242,1.356599,0.055146,0.530188,0.632368,-1.386464,0.043034,-1.043369,-1.180569,1.254798,-0.901868,0.818106,-0.546529,-0.133791,-0.2016,38.23,44372,web_mobile,web,US->NG,p2p_transfer,681,0,0,9,190.4,36867.0,3,1,none,0
164381,0.173844,-1.608197,-0.520127,1.384245,-0.054964,-0.537208,-0.268546,-0.222134,0.274115,0.01367,1.980907,0.293895,-1.285964,-0.050847,0.503776,0.466275,0.873943,2.597692,2.204925,-0.047431,0.028424,-0.741201,0.484063,-1.65632,1.406797,0.930345,0.379306,0.508568,27.43,19974,web_desktop,web,US->GT,p2p_transfer,464,0,0,16,162.2,12728.0,7,1,none,0
18601,1.64891,0.688814,0.918326,0.749912,-0.020427,-0.464778,1.173496,0.540284,-1.0421,1.463775,0.650927,0.551842,2.043291,-2.091327,0.048796,1.535585,1.416584,-0.39902,-1.928559,-1.404852,0.512379,0.15225,-0.565613,0.376396,-0.67095,-0.924051,0.587071,0.528667,116.49,352,ios_app,web,UK->NG,p2p_transfer,841,1,0,8,98.8,1896.0,2,2,none,0
165058,-0.270788,1.346895,-1.291851,0.184183,-0.187458,0.366611,0.41116,-0.471271,0.147697,2.272413,0.87889,-0.11682,-1.461788,1.13411,2.122323,-0.719864,-1.360607,-1.6745,1.427996,-0.6529,1.233042,2.484487,-0.397535,-0.92254,1.925238,0.249009,-0.928021,0.376731,4.33,21961,web_desktop,web,US->IN,bank_deposit,294,0,0,12,99.8,7901.0,9,1,none,0
158424,-0.246265,0.800881,-1.706908,0.863383,-0.426798,0.868112,-0.304652,-0.297029,0.505551,-0.105352,-0.548292,-0.232785,0.398429,-0.155457,-2.33932,0.15875,0.105939,-1.320579,-0.940576,-1.395715,0.022067,0.45662,2.270505,-1.148733,-1.064916,2.519112,0.595508,-0.929568,99.66,32084,web_desktop,web,US->PH,p2p_transfer,18,0,0,12,68.2,17729.0,5,1,none,0
720,-1.333261,1.692725,0.209541,0.198412,0.857754,-0.768969,1.693797,0.828976,1.314693,-2.762093,0.401119,1.47185,-0.719801,-1.044932,-0.138639,0.31779,-1.869956,-1.659495,0.077355,0.681614,0.329974,-0.425732,1.312582,0.113883,0.294318,1.119518,-0.159877,0.532548,37.36,36814,android_app,app,US->NG,p2p_transfer,609,0,0,12,145.7,999999.0,1,1,none,0
152421,-0.838913,-0.057347,-1.045048,-0.748226,0.225643,-0.671501,1.51733,-1.093263,0.742474,-1.745876,-0.887108,1.254192,0.006996,-0.71449,0.795364,-1.624577,0.242516,1.190386,0.076776,-0.129637,0.497714,0.698981,1.533642,-1.051772,-0.849561,-1.135613,0.836143,-0.04831,11.28,36400,android_app,app,CA->IN,cash_pickup,581,0,0,8,33.2,23716.0,8,1,none,0
11689,-0.934758,0.904992,1.605949,-0.041802,1.390285,-0.004258,1.828196,-0.696094,2.249843,-0.214961,-2.35952,1.145614,-2.290633,0.037036,1.11768,1.025833,-0.68928,0.035748,-0.191396,-0.296937,-0.719378,0.08686,-0.613493,0.268363,0.753715,0.901626,0.310735,2.005934,10.22,41405,web_desktop,web,US->GT,bill_pay,824,0,0,9,135.1,999999.0,1,1,none,0
24465,-0.13895,0.985951,0.283069,0.737823,0.289446,0.912303,0.402809,0.341734,1.363434,1.032553,0.164096,1.870191,-0.42744,-0.490249,1.717799,-0.097779,-0.499169,0.093632,0.081654,-2.816112,0.246778,-1.296184,0.478969,-1.045161,-0.396874,-1.549457,2.771982,-1.401172,17.05,19831,web_mobile,web,US->GT,bill_pay,1035,0,0,11,101.4,4772.0,2,1,none,0
105567,0.229884,1.01734,0.220998,1.676915,1.002514,-2.229297,-0.63496,0.295072,0.441832,-0.156336,-0.111287,0.671324,1.040859,0.781369,0.419063,1.229023,0.452014,0.748943,-1.314129,0.156325,0.423119,1.678306,0.183081,-1.718638,-0.994991,0.113055,-0.915532,1.13414,8.57,36742,android_app,app,US->IN,p2p_transfer,154,0,0,7,62.0,13344.0,7,1,none,0
141538,-3.308127,0.128629,0.145111,1.594682,-1.4458,-0.028106,-0.835167,0.228745,-2.333846,0.192836,-1.021717,-0.873308,0.965907,-0.241678,-1.855391,0.944027,-0.586173,0.592074,1.079727,-0.65271,1.335466,-1.775252,-0.799264,1.77487,0.970613,1.274215,0.255431,-1.31626,22.73,2398,android_app,app,US->GT,p2p_transfer,1130,0,0,10,250.6,17405.0,6,1,none,0
20584,-0.426219,-0.169011,-0.722997,-1.314184,0.720983,0.922666,0.02996,0.201609,0.654991,-0.784792,0.518796,1.451007,-0.853109,0.336205,-0.626601,0.272788,-0.028197,1.672141,-0.984638,0.232378,0.455829,-0.39684,-0.915093,-0.796898,1.850645,0.543183,1.489853,1.464876,28.69,37949,android_app,app,US->IN,p2p_transfer,1483,0,0,4,47.1,2113.0,2,2,none,0
114973,-0.970796,-0.83638,-0.095456,-0.779963,1.530404,-1.819693,0.402662,-1.551635,-1.321655,-0.012672,-0.597535,-0.81204,1.667203,1.450784,0.127906,-0.801836,-0.237597,-0.0852,1.435543,0.328346,2.385065,1.154595,1.061802,0.132351,1.021355,-0.190667,-1.352354,0.709058,38.81,11619,web_mobile,web,US->GT,p2p_transfer,1456,0,0,8,261.8,43436.0,6,1,none,0
144329,-1.653996,-0.052645,-0.917033,1.081574,-0.346006,-2.567617,-0.611179,0.327282,2.588547,0.571249,0.353525,1.105428,-0.441688,0.832129,-2.047535,1.177503,-1.219753,0.834647,0.28489,-0.485367,-2.098373,0.661028,-0.772921,0.767491,-0.439543,-3.007618,0.44732,-0.131561,9.45,7578,web_mobile,web,US->NG,bank_deposit,1195,0,0,10,38.5,62376.0,6,1,none,0
161635,-0.392065,-0.486977,0.029431,-1.292643,0.992395,0.462305,1.143681,1.408814,0.394097,1.060594,-0.284112,-0.2011,0.288626,-0.200193,-0.634179,0.693136,0.205834,-1.140501,1.206873,0.149915,-1.008934,0.47237,0.561745,-2.300941,1.170486,1.067697,-0.118922,0.676738,29.93,10599,web_desktop,web,US->MX,p2p_transfer,110,0,1,9,180.0,3465.0,5,2,none,0
40543,0.348119,0.464132,0.606509,-0.104584,-1.075277,0.826779,0.076872,-1.207201,0.572899,-1.630266,0.747839,-1.17742,1.125561,0.009756,-0.423671,-0.008672,1.0841,0.843304,0.076821,-0.250339,1.842244,-0.551812,0.606125,-0.881556,-0.89295,-0.317363,1.61364,0.97464,12.86,43416,web_mobile,web,US->NG,p2p_transfer,1087,0,0,8,169.9,9386.0,3,1,none,0
46883,-0.32758,0.90205,0.394461,-1.259699,0.847873,0.80916,0.161175,-0.254574,-0.105469,1.698332,0.562899,-1.427615,2.066572,-0.741118,-1.385409,0.407487,-1.329292,0.362583,-1.028498,-0.050816,2.055886,-0.547374,0.475817,0.279419,-1.47132,1.406104,1.68402,-1.566421,15.13,47299,web_mobile,web,US->NG,p2p_transfer,1110,0,0,12,59.6,999999.0,1,1,none,0
8004,-0.904059,-0.028103,1.337032,-0.340319,-0.75321,2.333624,0.856698,0.763687,0.314181,1.63003,0.200312,0.653487,0.179332,-0.427047,0.465372,-0.927414,0.916724,-0.631519,-0.228788,-0.988879,1.60818,1.21613,1.631627,0.48943,-1.02986,0.765791,-0.186859,-1.251363,58.9,18082,ios_app,app,US->PH,bill_pay,918,0,0,12,175.4,999999.0,1,1,none,0
110092,0.600622,0.916123,-0.223573,-0.126847,0.392417,-0.666299,-0.587449,2.063689,-0.689509,-0.208971,-0.365641,-0.413668,0.209258,0.321567,-1.301035,-0.002762,2.145763,0.360583,1.044301,1.00079,0.883646,-0.872157,-0.93312,0.610937,-1.1135,-0.628387,0.186376,0.17448,51.35,12859,web_desktop,web,US->IN,airtime_topup,164,0,0,13,50.2,15159.0,5,1,none,0
59152,2.042784,-0.337565,-0.296627,-0.200525,-2.802444,0.156855,-0.958734,0.344213,-1.531231,-0.644572,0.612371,-0.509491,-1.224638,0.265339,0.798255,-0.126975,-0.12441,2.265886,0.532413,-0.804752,-1.112985,-0.214403,0.616314,0.48627,0.383911,-0.325956,-1.188377,-1.182539,35.57,45336,web_desktop,web,AU->PH,p2p_transfer,784,0,1,12,52.8,999999.0,1,1,none,0
29409,0.578421,-0.487386,0.063321,0.039169,-0.844943,-0.402246,0.16392,0.531424,-0.479795,-0.904618,-0.313938,-1.784331,1.857109,-0.513256,-0.583692,1.128991,-0.856782,-1.497608,1.224449,1.075143,-0.413186,1.004423,-0.563072,-0.014121,0.44175,-2.772661,0.00373,-2.155719,45.07,40444,ios_app,app,UK->NG,bank_deposit,191,0,0,7,122.7,6775.0,3,1,none,0
45741,-0.442986,1.385233,0.389344,-0.215344,-0.724119,0.859343,0.518103,0.497821,1.943382,-0.934562,2.486727,0.314334,1.110831,0.761462,-0.694815,-0.605026,-0.419904,1.123966,-1.429686,-0.232947,0.084441,-0.715077,-0.216558,-1.100094,0.141911,-1.186099,0.36695,1.72269,9.22,2594,web_mobile,web,US->GT,bank_deposit,142,0,0,8,23.1,30133.0,2,1,none,0
87185,0.324136,-0.605721,-1.020481,-0.283802,-1.43109,-1.392092,-0.168117,0.286272,1.585606,0.138553,-1.246235,0.897256,0.999298,-0.456073,0.022871,-0.493226,0.670179,0.022259,-0.546599,-0.040729,-0.122093,-0.351485,0.352136,-0.529972,0.32528,0.243058,1.376828,0.300515,26.71,7417,web_desktop,web,AU->PH,bill_pay,924,0,0,7,103.5,99.0,5,2,none,0
127771,-1.249013,0.361934,0.914402,0.289218,-0.056037,-0.179114,0.932979,-0.813374,1.282898,0.908217,0.672183,-0.781442,-2.042338,-0.052146,1.484665,0.024542,-0.564177,1.145844,0.758942,0.422506,0.138086,0.246276,-0.616635,-0.216005,-0.431195,-1.168215,-0.315055,-0.443343,53.34,34979,web_desktop,web,UK->NG,p2p_transfer,1391,1,0,9,14.8,3890.0,4,1,none,0
104644,-0.309312,-0.509074,2.058417,-0.13665,1.061667,1.477003,-0.020582,0.927016,-1.465643,-0.840535,0.870689,-0.537613,-0.313379,-0.540569,-0.85552,-0.153625,-0.152279,0.93936,-1.095401,0.274899,1.247419,-0.122829,0.03417,0.2798,0.246492,0.2545,0.455621,-0.007478,6.61,23725,android_app,app,US->NG,cash_pickup,1395,0,0,11,156.6,27986.0,3,1,none,0
110247,-0.748299,0.722201,1.658812,0.517978,-0.432061,-0.729931,-0.129631,-0.020677,-0.441074,1.375762,-0.075187,0.238269,-0.059012,-0.129762,-0.436778,1.002984,0.476218,-0.856773,0.837002,0.075945,1.151493,1.253533,1.18087,-0.387641,-0.442646,-0.17086,-0.78381,0.235381,8.05,4083,android_app,app,AU->PH,bank_deposit,1190,0,0,4,267.6,48862.0,4,1,none,0
145373,-0.581381,-0.006985,0.529866,-0.75692,1.174178,-0.157932,-0.838061,0.445008,0.009907,-1.59224,-0.847117,1.770653,-0.780569,0.585403,0.2028,0.261196,-0.4799,0.486769,2.366623,-0.41625,-0.056293,-0.117438,1.585212,-1.247578,1.464836,0.635315,1.680947,-1.004253,14.88,32999,ios_app,app,US->NG,bill_pay,1316,0,0,14,346.3,9086.0,8,1,none,0
69793,0.107667,1.768452,1.230876,0.860996,0.410928,0.640135,1.525447,1.207042,-0.045225,-0.127435,-1.021759,-0.032477,0.866832,-0.343953,0.239426,-1.100724,0.164549,-1.633804,1.081781,-1.089225,-0.734078,0.233844,-0.142328,0.35667,-0.179878,-0.064163,-1.962939,0.390061,13.63,40300,android_app,app,US->IN,bank_deposit,978,0,0,3,12.5,29237.0,5,1,none,0
158622,0.666157,-0.686662,-0.623401,1.377942,-0.335734,-0.395739,0.89254,0.939628,0.711272,-0.028532,2.499755,-0.433248,0.962229,0.616565,-2.874972,0.18894,-2.505041,-0.88888,-1.079513,1.274658,1.541337,0.12628,0.630722,-0.67027,-0.126576,0.62793,0.075524,0.10152,14.63,14622,android_app,app,US->IN,airtime_topup,48,0,0,10,141.5,11501.0,5,1,none,0
33823,-1.48734,-0.247672,-1.202833,-0.056427,0.009208,0.023507,-3.447978,0.543896,-1.253198,2.02774,-0.861551,0.879488,2.480045,0.514495,1.193223,0.588917,-0.933176,2.320248,0.859612,-0.560681,-0.201956,1.342121,-0.211671,0.841752,-0.420901,-0.417797,-0.347552,0.71678,15.25,44492,ios_app,app,US->GT,cash_pickup,491,0,0,12,188.3,999999.0,1,1,none,0
137187,-0.757563,1.857487,-2.518829,-0.865746,-0.979722,0.590277,-0.698692,-2.288051,0.090499,0.175081,-0.721853,0.975565,0.696714,0.067677,1.626966,1.675184,-0.843561,-0.409165,0.95616,1.439982,-2.091629,1.290459,-1.079025,-0.169018,-0.002128,-0.825903,-2.768104,0.404144,7.34,42878,android_app,app,US->IN,airtime_topup,981,0,0,5,174.0,17573.0,5,1,none,0
43656,0.507417,1.704358,-0.32191,-0.466282,1.184692,-1.073071,-1.666038,1.914538,0.220624,1.445223,-0.297214,-0.244061,0.446824,-1.60343,0.753009,0.193629,-0.211665,-1.264653,0.660339,-0.516413,0.529857,0.403315,1.308882,-0.438277,-0.124894,-0.529915,2.741443,-1.930988,55.9,36551,ios_app,app,US->IN,p2p_transfer,864,0,0,9,106.0,26602.0,5,1,none,0
128946,2.113058,0.706594,-0.596313,0.314478,0.438476,-0.237324,-0.741123,-1.549349,0.923177,1.050253,1.677385,0.637548,-0.833593,-0.086466,0.056751,0.390491,-0.482835,1.876762,-0.921101,-1.010583,0.348725,-1.539056,1.108557,-0.294615,0.108819,-2.055862,-0.804348,1.117429,10.42,26516,android_app,app,US->GT,p2p_transfer,627,0,0,9,34.7,48656.0,3,1,none,0
145454,1.45785,-0.823037,-1.266793,2.604279,0.655294,1.223231,-0.343807,0.663368,-1.176226,0.054844,-0.915474,1.465716,-0.861619,1.705395,1.853573,-0.444057,0.49964,-0.213888,-0.456171,-0.015921,1.435244,0.039835,0.297713,-1.765624,0.290503,0.889901,-0.490506,-0.933702,47.35,31043,web_desktop,web,US->MX,p2p_transfer,1496,0,0,11,78.3,19974.0,10,1,none,0
77980,0.703448,0.220017,0.664587,0.968654,0.414953,-0.132419,-1.244733,-0.448219,0.294028,0.316716,-1.987938,0.464616,-2.002324,0.130175,0.753578,1.148314,-0.746689,0.955925,-0.901993,0.313484,3.367112,0.626331,1.290037,-1.084673,-0.118792,-0.60672,-0.022296,-0.092013,14.01,34410,web_mobile,web,US->IN,bill_pay,1350,0,0,14,79.6,10027.0,5,1,none,0
119546,0.674291,0.973361,0.613683,-0.564942,-0.999483,-0.76325,-0.892745,1.499989,0.504063,-1.137678,-1.534263,2.340324,0.19858,-0.76791,-1.245787,-1.450388,-0.551602,-0.614692,-0.55564,-0.646061,0.033779,-0.105787,2.423119,-0.210902,-0.820375,1.550724,1.849406,1.36772,19.28,37857,web_desktop,web,CA->IN,airtime_topup,1408,0,0,12,195.2,1882.0,10,3,none,0
91776,-0.374176,0.917185,1.25282,-0.788658,-0.114938,1.243834,0.513366,-1.519763,0.44029,-0.233635,0.657634,0.761097,-0.183077,-1.622674,-0.445914,0.448873,0.420665,-1.03835,1.441818,1.125316,-2.654198,-0.612122,-0.195187,-1.415537,0.37844,1.492084,-1.494262,2.062148,47.36,9884,web_mobile,web,US->NG,p2p_transfer,1307,0,1,9,136.2,12961.0,4,1,none,0
92536,-0.369782,0.571186,-3.379765,-0.540526,-0.809895,1.532135,0.207146,1.542256,0.3306,-0.642317,0.054736,1.107974,-0.52042,-0.557144,-1.202448,-0.217298,-1.946126,0.718061,-0.867932,1.187578,-0.631963,-0.789191,0.812879,-0.279199,-1.995494,0.349784,-0.98574,0.547273,7.14,2964,ios_app,app,US->NG,bill_pay,217,0,0,10,39.9,57823.0,4,1,none,0
102432,-0.638418,0.881233,1.311266,0.41295,1.448609,-0.469338,1.38667,0.246252,-1.222582,-0.12452,2.826161,0.103049,0.125232,0.778656,-0.721669,-0.560477,0.175509,0.165315,-0.403248,-0.001914,0.62831,1.03453,1.28581,-0.022269,-0.692297,-1.586666,-2.636558,1.157963,34.34,16939,web_desktop,web,CA->IN,p2p_transfer,1125,0,1,7,43.1,11274.0,7,1,none,0
167292,1.033263,0.805815,1.727094,0.485311,0.64022,0.482634,1.050963,0.460588,-1.204926,-0.80924,1.940503,0.911735,-1.179186,1.021641,0.16045,1.1648,-0.149317,-2.483995,-0.923274,0.260774,1.799525,-1.970926,-0.929051,2.532352,0.325533,0.753074,-0.023751,0.234133,28.85,43854,android_app,app,UK->NG,bill_pay,338,0,0,11,27.8,5858.0,8,1,none,0
168777,-0.432759,0.085945,-1.110127,-0.126356,0.546274,-2.088437,2.272461,0.214431,-1.665926,-0.129619,0.23064,0.690409,0.560719,-1.393569,-0.70888,0.89309,0.43893,1.387354,0.618207,0.002739,-1.452741,0.368892,-0.785612,0.605059,1.606032,0.045578,0.989865,-0.484364,17.47,17621,android_app,app,US->PH,cash_pickup,381,1,0,8,79.4,47008.0,5,1,none,0
71390,0.634366,-1.88898,-0.923326,0.069395,-0.746839,0.685529,-1.050511,0.134727,-0.274663,-1.435741,1.510361,-0.665268,-0.998828,-1.209501,-0.097241,-0.018192,1.53539,-2.250086,0.003808,0.368575,0.23567,-0.132281,-0.601232,-0.11521,-0.837897,0.64591,-0.364988,0.744931,112.14,38626,web_mobile,web,US->PH,p2p_transfer,1130,0,0,11,124.3,60341.0,4,1,none,0
46683,0.716751,0.732869,0.508517,1.951885,-0.497492,-0.342487,-0.431747,-0.073863,1.120323,0.032865,1.045798,0.267166,2.195373,-0.542118,0.862314,-0.570265,-0.136187,-1.648099,0.531201,-0.503363,0.062723,-0.784323,0.500573,-1.480316,0.835649,1.527039,-0.595454,-0.064174,26.56,45347,ios_app,app,US->MX,bill_pay,1056,0,0,14,123.5,3687.0,4,1,none,0
100312,0.074178,1.776544,-1.681071,-0.234171,-0.472965,1.019293,-1.123051,1.146814,-0.423331,-1.57824,-0.203343,-0.673635,0.917676,1.284877,-0.822108,-0.743768,-1.153789,-1.140325,-0.586921,1.158975,0.565494,-0.884384,-1.078867,-0.124372,-1.203448,0.373807,0.62973,-2.164052,16.13,46227,ios_app,app,US->IN,p2p_transfer,99,0,0,6,33.5,68704.0,3,1,none,0
133542,1.941802,-0.644276,0.923255,0.846155,-0.653441,1.104234,0.496427,-0.419305,1.015366,-2.023002,-0.902319,0.596425,0.722349,-0.387857,-0.248075,2.240041,0.832053,0.141938,1.373485,-0.531543,-0.903491,-0.530308,0.627022,-1.104556,-1.680578,-0.956005,0.286306,-0.192376,46.66,10644,android_app,app,US->NG,bill_pay,478,0,0,10,153.8,16207.0,7,1,none,0
16079,-0.95695,-1.11955,-1.130024,0.201814,0.147288,1.161503,-0.542282,-0.145125,0.313595,-0.836799,0.04872,-0.543388,1.211956,0.142199,0.486601,-1.021252,0.341138,-1.502864,1.376738,-2.197179,-1.501316,2.97476,0.3624,-0.108109,1.719852,0.487057,-0.366938,-1.398973,15.22,37521,web_mobile,web,US->GT,cash_pickup,1491,0,0,8,87.4,999999.0,1,1,none,0
158796,-1.944338,0.140987,-1.274206,0.512242,1.08346,-0.796728,0.375345,-1.580202,1.89332,-1.803456,-0.700749,-0.665234,0.387616,0.258667,0.986878,1.288493,-0.979994,-1.756819,0.83415,-0.953881,-0.140259,0.882084,1.382895,-1.328315,-0.199689,-1.105327,0.894906,-0.446581,22.41,34925,ios_app,app,UK->NG,cash_pickup,575,0,0,9,82.1,8218.0,8,1,none,0
80698,-0.625852,-1.051691,0.437859,-1.248419,0.847311,-0.519016,-0.985345,-0.212288,0.522467,-0.45707,-0.16912,0.08204,1.299469,0.880417,0.8574,-1.540257,-0.788036,-0.967998,0.658656,-0.400773,2.323495,-2.931807,-0.077094,-0.2578,-0.49422,2.445846,1.111516,0.544318,42.14,36927,ios_app,app,US->IN,p2p_transfer,960,0,0,8,78.5,25065.0,5,1,none,0
10522,0.553754,-0.234698,-0.488934,1.461039,0.876812,-0.192671,-0.655373,-0.076225,-1.186012,-0.324198,-0.779434,0.036001,-0.571826,-2.123428,-0.239438,0.547923,-0.365093,1.218641,1.618188,0.215602,-0.102946,0.145841,0.413817,0.682799,-1.808554,0.377353,-0.27053,1.568384,137.04,34715,ios_app,web,US->NG,p2p_transfer,679,1,0,14,92.5,999999.0,1,1,none,0
